,deviation,year,date
1866,12.83289481,2003,9/18
1867,13.1035937,2003,9/19
1868,13.1389884,2003,9/20
1869,13.29952219,2003,9/21
1870,13.43021136,2003,9/22
1871,13.59604055,2003,9/23
1872,13.69247012,2003,9/24
1873,13.64032701,2003,9/25
1874,13.76837465,2003,9/26
1875,13.69817034,2003,9/27
1876,13.79098431,2003,9/28
1877,-,2003,9/29
1878,-,2003,9/30
1879,-,2003,10/1
1880,-,2003,10/2
1881,-,2003,10/3
1882,-,2003,10/4
1883,-,2003,10/5
1884,-,2003,10/6
1885,-,2003,10/7
1886,-,2003,10/8
1887,-,2003,10/9
1888,-,2003,10/10
1889,-,2003,10/31
1890,-,2004,3/16
1891,-,2004,3/17
1892,-,2004,3/18
1893,-,2004,3/19
1894,-,2004,3/20
1895,-,2004,3/21
1896,-,2004,3/22
1897,-,2004,3/23
1898,-,2004,3/24
1899,-,2004,3/25
1900,-,2004,3/26
1901,-,2004,3/27
1902,-,2004,3/28
1903,-,2004,3/29
1904,0.07453559925,2004,3/30
1905,0.09128709292,2004,3/31
1906,0.09128709292,2004,4/1
1907,0.09128709292,2004,4/2
1908,0.09128709292,2004,4/3
1909,0.09128709292,2004,4/4
1910,0.448481705,2004,4/5
1911,0.7893099681,2004,4/6
1912,0.6170420563,2004,4/7
1913,0.9037695282,2004,4/8
1914,0.8675775612,2004,4/9
1915,1.099521285,2004,4/10
1916,1.120975292,2004,4/11
1917,1.124753677,2004,4/12
1918,1.240090525,2004,4/13
1919,1.497778834,2004,4/14
1920,1.404749874,2004,4/15
1921,1.438289673,2004,4/16
1922,1.576102371,2004,4/17
1923,1.739291153,2004,4/18
1924,1.697020011,2004,4/19
1925,1.620738064,2004,4/20
1926,1.86154905,2004,4/21
1927,1.936301131,2004,4/22
1928,2.18007129,2004,4/23
1929,2.282584943,2004,4/24
1930,2.299957017,2004,4/25
1931,2.307784138,2004,4/26
1932,2.286282757,2004,4/27
1933,2.493577635,2004,4/28
1934,2.820573608,2004,4/29
1935,2.774292622,2004,4/30
1936,2.927502402,2004,5/1
1937,2.839524492,2004,5/2
1938,2.903053921,2004,5/3
1939,2.78892232,2004,5/4
1940,3.06844145,2004,5/5
1941,3.168758035,2004,5/6
1942,3.20952526,2004,5/7
1943,3.383424863,2004,5/8
1944,3.524621764,2004,5/9
1945,3.450697033,2004,5/10
1946,3.56438011,2004,5/11
1947,3.712367026,2004,5/12
1948,3.769279114,2004,5/13
1949,3.82873532,2004,5/14
1950,3.872991816,2004,5/15
1951,3.813947715,2004,5/16
1952,3.83427038,2004,5/17
1953,3.798655529,2004,5/18
1954,4.020103176,2004,5/19
1955,3.931501468,2004,5/20
1956,4.088077064,2004,5/21
1957,4.297981692,2004,5/22
1958,4.368123169,2004,5/23
1959,4.406476411,2004,5/24
1960,4.390998846,2004,5/25
1961,4.368732925,2004,5/26
1962,4.439184924,2004,5/27
1963,4.466536449,2004,5/28
1964,4.45137064,2004,5/29
1965,4.606140525,2004,5/30
1966,4.51557582,2004,5/31
1967,4.555271952,2004,6/1
1968,4.634067654,2004,6/2
1969,4.633246033,2004,6/3
1970,4.618633145,2004,6/4
1971,4.723875585,2004,6/5
1972,4.816175473,2004,6/6
1973,4.820757926,2004,6/7
1974,4.966789749,2004,6/8
1975,5.064805651,2004,6/9
1976,5.103962861,2004,6/10
1977,5.060385698,2004,6/11
1978,5.037026588,2004,6/12
1979,5.173715008,2004,6/13
1980,5.207731725,2004,6/14
1981,5.380053035,2004,6/15
1982,5.428856738,2004,6/16
1983,5.443350518,2004,6/17
1984,5.366299193,2004,6/18
1985,5.370012977,2004,6/19
1986,5.333235896,2004,6/20
1987,5.421035764,2004,6/21
1988,5.569910681,2004,6/22
1989,5.604914045,2004,6/23
1990,5.731027223,2004,6/24
1991,5.85773733,2004,6/25
1992,5.831373894,2004,6/26
1993,6.016105548,2004,6/27
1994,5.995050665,2004,6/28
1995,5.982646378,2004,6/29
1996,5.961882584,2004,6/30
1997,5.974388509,2004,7/1
1998,5.88066674,2004,7/2
1999,5.980802448,2004,7/3
2000,6.030992599,2004,7/4
2001,6.127766625,2004,7/5
2002,6.257037028,2004,7/6
2003,6.402342428,2004,7/7
2004,6.447400385,2004,7/8
2005,6.541067164,2004,7/9
2006,6.683838915,2004,7/10
2007,6.822150547,2004,7/11
2008,6.822150547,2004,7/12
2009,6.822150547,2004,7/13
2010,6.822150547,2004,7/14
2011,6.90472,2004,7/15
2012,6.886770162,2004,7/16
2013,7.145355297,2004,7/17
2014,7.096312722,2004,7/18
2015,7.112053083,2004,7/19
2016,7.424076244,2004,7/20
2017,7.517506208,2004,7/21
2018,7.572465243,2004,7/22
2019,7.649953096,2004,7/23
2020,7.66264168,2004,7/24
2021,7.642002219,2004,7/25
2022,7.865964685,2004,7/26
2023,8.044883348,2004,7/27
2024,8.078876827,2004,7/28
2025,8.031270808,2004,7/29
2026,8.167823888,2004,7/30
2027,8.221325775,2004,7/31
2028,8.424846196,2004,8/1
2029,8.407396933,2004,8/2
2030,8.392448048,2004,8/3
2031,8.520461805,2004,8/4
2032,8.668695509,2004,8/5
2033,8.901362959,2004,8/6
2034,9.021364371,2004,8/7
2035,9.152235602,2004,8/8
2036,9.142759446,2004,8/9
2037,9.132556429,2004,8/10
2038,9.202194838,2004,8/11
2039,9.322599445,2004,8/12
2040,9.392824823,2004,8/13
2041,9.52289839,2004,8/14
2042,9.49491283,2004,8/15
2043,9.699352428,2004,8/16
2044,9.777442916,2004,8/17
2045,9.814176157,2004,8/18
2046,9.907678774,2004,8/19
2047,10.14755731,2004,8/20
2048,10.26299717,2004,8/21
2049,10.24044628,2004,8/22
2050,10.23554823,2004,8/23
2051,10.48294468,2004,8/24
2052,10.72370343,2004,8/25
2053,10.9492432,2004,8/26
2054,11.04398817,2004,8/27
2055,11.19479155,2004,8/28
2056,11.29920797,2004,8/29
2057,11.37043461,2004,8/30
2058,11.44468761,2004,8/31
2059,11.50373459,2004,9/1
2060,11.67768427,2004,9/2
2061,11.94539343,2004,9/3
2062,12.16782423,2004,9/4
2063,12.20455635,2004,9/5
2064,12.35842554,2004,9/6
2065,12.50466438,2004,9/7
2066,12.65724789,2004,9/8
2067,12.53025844,2004,9/9
2068,12.62526128,2004,9/10
2069,12.87687989,2004,9/11
2070,13.10858965,2004,9/12
2071,13.17046757,2004,9/13
2072,13.14361212,2004,9/14
2073,13.21111346,2004,9/15
2074,13.32810743,2004,9/16
2075,13.35027176,2004,9/17
2076,13.37046558,2004,9/18
2077,13.5121859,2004,9/19
2078,13.55687704,2004,9/20
2079,13.60948293,2004,9/21
2080,13.55810013,2004,9/22
2081,13.66812813,2004,9/23
2082,13.74220435,2004,9/24
2083,13.88071187,2004,9/25
2084,14.05037974,2004,9/26
2085,14.08214639,2004,9/27
2086,14.09412147,2004,9/28
2087,14.16216663,2004,9/29
2088,14.24000377,2004,9/30
2089,14.34580068,2004,10/1
2090,14.35152553,2004,10/2
2091,14.43198045,2004,10/3
2092,-,2004,10/4
2093,-,2004,10/5
2094,-,2004,10/6
2095,-,2004,10/7
2096,-,2004,10/8
2097,-,2004,10/9
2098,-,2004,10/10
2099,-,2004,10/31
2100,-,2005,3/16
2101,-,2005,3/17
2102,-,2005,3/18
2103,-,2005,3/19
2104,-,2005,3/20
2105,-,2005,3/21
2106,-,2005,3/22
2107,-,2005,3/23
2108,-,2005,3/24
2109,-,2005,3/25
2110,-,2005,3/26
2111,-,2005,3/27
2112,-,2005,3/28
2113,-,2005,3/29
2114,-,2005,3/30
2115,-,2005,3/31
2116,-,2005,4/1
2117,-,2005,4/2
2118,-,2005,4/3
2119,0.5062658106,2005,4/4
2120,0.6228192869,2005,4/5
2121,0.505263738,2005,4/6
2122,0.6816622545,2005,4/7
2123,0.6148204988,2005,4/8
2124,0.897010242,2005,4/9
2125,0.7878805026,2005,4/10
2126,0.9441829641,2005,4/11
2127,1.075546373,2005,4/12
2128,1.156483004,2005,4/13
2129,1.176807109,2005,4/14
2130,1.270762402,2005,4/15
2131,1.315433545,2005,4/16
2132,1.356853783,2005,4/17
2133,1.542966524,2005,4/18
2134,1.488772845,2005,4/19
2135,1.795408922,2005,4/20
2136,1.718334341,2005,4/21
2137,1.700549091,2005,4/22
2138,1.869077725,2005,4/23
2139,2.109196711,2005,4/24
2140,2.156724203,2005,4/25
2141,2.250475223,2005,4/26
2142,2.372249205,2005,4/27
2143,2.402707071,2005,4/28
2144,2.555701484,2005,4/29
2145,2.634987697,2005,4/30
2146,2.807765323,2005,5/1
2147,2.889906754,2005,5/2
2148,3.016604805,2005,5/3
2149,3.24823641,2005,5/4
2150,3.338165243,2005,5/5
2151,3.59113201,2005,5/6
2152,3.657036432,2005,5/7
2153,3.700901006,2005,5/8
2154,3.603563244,2005,5/9
2155,3.743225527,2005,5/10
2156,3.874213346,2005,5/11
2157,3.932001314,2005,5/12
2158,3.806419509,2005,5/13
2159,3.97374897,2005,5/14
2160,4.071299752,2005,5/15
2161,4.134928201,2005,5/16
2162,4.137072173,2005,5/17
2163,4.340932468,2005,5/18
2164,4.162009652,2005,5/19
2165,4.330003418,2005,5/20
2166,4.556391595,2005,5/21
2167,4.447186114,2005,5/22
2168,4.589217863,2005,5/23
2169,4.832849116,2005,5/24
2170,4.950947751,2005,5/25
2171,4.997301109,2005,5/26
2172,5.069311513,2005,5/27
2173,5.124297448,2005,5/28
2174,5.215557924,2005,5/29
2175,5.272064445,2005,5/30
2176,5.178452957,2005,5/31
2177,5.144961532,2005,6/1
2178,4.952639425,2005,6/2
2179,4.98218061,2005,6/3
2180,5.092722642,2005,6/4
2181,5.071175484,2005,6/5
2182,5.315201724,2005,6/6
2183,5.377991246,2005,6/7
2184,5.415437681,2005,6/8
2185,5.435930456,2005,6/9
2186,5.580236192,2005,6/10
2187,5.52091156,2005,6/11
2188,5.551390764,2005,6/12
2189,5.638972579,2005,6/13
2190,5.676362919,2005,6/14
2191,5.596487995,2005,6/15
2192,5.462876684,2005,6/16
2193,5.589111338,2005,6/17
2194,5.729346418,2005,6/18
2195,5.770116626,2005,6/19
2196,5.91929066,2005,6/20
2197,6.029991186,2005,6/21
2198,6.07244325,2005,6/22
2199,5.897516056,2005,6/23
2200,5.933677165,2005,6/24
2201,6.051480579,2005,6/25
2202,6.121958632,2005,6/26
2203,6.165891118,2005,6/27
2204,6.40649316,2005,6/28
2205,6.474232496,2005,6/29
2206,6.43472686,2005,6/30
2207,6.600808849,2005,7/1
2208,6.779150398,2005,7/2
2209,6.976330171,2005,7/3
2210,6.999041452,2005,7/4
2211,7.097171238,2005,7/5
2212,7.155387497,2005,7/6
2213,7.024065439,2005,7/7
2214,7.139618842,2005,7/8
2215,6.790266242,2005,7/9
2216,6.822248982,2005,7/10
2217,6.822248982,2005,7/11
2218,6.822248982,2005,7/12
2219,6.822248982,2005,7/13
2220,6.792188445,2005,7/14
2221,7.015617498,2005,7/15
2222,7.073456335,2005,7/16
2223,7.008804511,2005,7/17
2224,7.181376448,2005,7/18
2225,7.089279971,2005,7/19
2226,7.011777075,2005,7/20
2227,7.045790093,2005,7/21
2228,6.942458449,2005,7/22
2229,6.959695694,2005,7/23
2230,6.800718712,2005,7/24
2231,6.670025281,2005,7/25
2232,6.686817136,2005,7/26
2233,6.644970401,2005,7/27
2234,6.645156571,2005,7/28
2235,6.747394373,2005,7/29
2236,6.839067354,2005,7/30
2237,6.960870518,2005,7/31
2238,6.988605795,2005,8/1
2239,7.078823177,2005,8/2
2240,7.048137946,2005,8/3
2241,7.263036693,2005,8/4
2242,7.258842316,2005,8/5
2243,7.22928153,2005,8/6
2244,7.525854541,2005,8/7
2245,7.419721433,2005,8/8
2246,7.5820261,2005,8/9
2247,7.751370137,2005,8/10
2248,7.860400084,2005,8/11
2249,7.894563849,2005,8/12
2250,7.97953492,2005,8/13
2251,7.963297968,2005,8/14
2252,7.898906536,2005,8/15
2253,7.870452619,2005,8/16
2254,7.760496495,2005,8/17
2255,7.784146883,2005,8/18
2256,7.828982372,2005,8/19
2257,7.757301387,2005,8/20
2258,7.695823584,2005,8/21
2259,7.81970183,2005,8/22
2260,7.903967053,2005,8/23
2261,7.940151706,2005,8/24
2262,7.851869276,2005,8/25
2263,7.809347592,2005,8/26
2264,7.910026938,2005,8/27
2265,8.071513144,2005,8/28
2266,8.23485944,2005,8/29
2267,8.211885598,2005,8/30
2268,8.361524494,2005,8/31
2269,8.523686574,2005,9/1
2270,8.632864558,2005,9/2
2271,8.692138351,2005,9/3
2272,8.663477425,2005,9/4
2273,8.761949936,2005,9/5
2274,8.698909646,2005,9/6
2275,9.022122697,2005,9/7
2276,9.043490012,2005,9/8
2277,9.095117485,2005,9/9
2278,9.335244385,2005,9/10
2279,9.264172179,2005,9/11
2280,9.318176417,2005,9/12
2281,9.313883218,2005,9/13
2282,9.180722642,2005,9/14
2283,9.274143471,2005,9/15
2284,9.231147123,2005,9/16
2285,9.525503062,2005,9/17
2286,9.525624065,2005,9/18
2287,9.464446557,2005,9/19
2288,9.494105342,2005,9/20
2289,9.542422882,2005,9/21
2290,9.597599869,2005,9/22
2291,9.798391232,2005,9/23
2292,9.892466719,2005,9/24
2293,9.970443662,2005,9/25
2294,9.866260052,2005,9/26
2295,9.888923011,2005,9/27
2296,9.890133821,2005,9/28
2297,10.00964332,2005,9/29
2298,10.12958787,2005,9/30
2299,10.21656555,2005,10/1
2300,10.39508042,2005,10/2
2301,-,2005,10/3
2302,-,2005,10/4
2303,-,2005,10/5
2304,-,2005,10/6
2305,-,2005,10/7
2306,-,2005,10/8
2307,-,2005,10/9
2308,-,2005,10/10
2309,-,2005,10/31
2310,-,2006,3/16
2311,-,2006,3/17
2312,-,2006,3/18
2313,-,2006,3/19
2314,-,2006,3/20
2315,--,2006,3/21
2316,-,2006,3/22
2317,-,2006,3/23
2318,-,2006,3/24
2319,-,2006,3/25
2320,-,2006,3/26
2321,-,2006,3/27
2322,-,2006,3/28
2323,-,2006,3/29
2324,-,2006,3/30
2325,-,2006,3/31
2326,-,2006,4/1
2327,0.07453559925,2006,4/2
2328,0.5345480016,2006,4/3
2329,0.4738589868,2006,4/4
2330,0.6677643253,2006,4/5
2331,0.8664588115,2006,4/6
2332,1.041001118,2006,4/7
2333,1.338148656,2006,4/8
2334,1.376811589,2006,4/9
2335,1.411278277,2006,4/10
2336,1.457706921,2006,4/11
2337,1.159432748,2006,4/12
2338,1.267757771,2006,4/13
2339,1.314191722,2006,4/14
2340,1.432835771,2006,4/15
2341,1.412813639,2006,4/16
2342,1.675117028,2006,4/17
2343,1.716533056,2006,4/18
2344,1.733250949,2006,4/19
2345,1.863784492,2006,4/20
2346,1.937931174,2006,4/21
2347,2.078820904,2006,4/22
2348,2.219782869,2006,4/23
2349,2.229202514,2006,4/24
2350,2.487316972,2006,4/25
2351,2.437582666,2006,4/26
2352,2.483585529,2006,4/27
2353,2.599642612,2006,4/28
2354,2.774796901,2006,4/29
2355,2.776835154,2006,4/30
2356,2.957249886,2006,5/1
2357,3.010963842,2006,5/2
2358,3.221850914,2006,5/3
2359,3.399313216,2006,5/4
2360,3.470214589,2006,5/5
2361,3.568662387,2006,5/6
2362,3.671402516,2006,5/7
2363,3.640278017,2006,5/8
2364,3.504854548,2006,5/9
2365,3.413443559,2006,5/10
2366,3.504460128,2006,5/11
2367,3.505831665,2006,5/12
2368,3.600089592,2006,5/13
2369,3.636903628,2006,5/14
2370,3.709189858,2006,5/15
2371,3.67715136,2006,5/16
2372,3.741743846,2006,5/17
2373,3.889349939,2006,5/18
2374,3.994178142,2006,5/19
2375,4.029922918,2006,5/20
2376,4.095352928,2006,5/21
2377,4.281849024,2006,5/22
2378,4.30957107,2006,5/23
2379,4.409539147,2006,5/24
2380,4.497330622,2006,5/25
2381,4.40867779,2006,5/26
2382,4.616073052,2006,5/27
2383,4.760788979,2006,5/28
2384,4.793218161,2006,5/29
2385,4.750507935,2006,5/30
2386,4.729147547,2006,5/31
2387,4.75951977,2006,6/1
2388,4.749116386,2006,6/2
2389,4.863435061,2006,6/3
2390,4.810054274,2006,6/4
2391,4.724046497,2006,6/5
2392,4.829350013,2006,6/6
2393,4.85341207,2006,6/7
2394,4.879477606,2006,6/8
2395,4.90933161,2006,6/9
2396,4.834744157,2006,6/10
2397,4.915203914,2006,6/11
2398,4.836640062,2006,6/12
2399,4.936828276,2006,6/13
2400,4.879026618,2006,6/14
2401,5.005230889,2006,6/15
2402,5.034135009,2006,6/16
2403,5.051774989,2006,6/17
2404,5.267085574,2006,6/18
2405,5.263660444,2006,6/19
2406,5.301023562,2006,6/20
2407,5.31820829,2006,6/21
2408,5.34265206,2006,6/22
2409,5.627251326,2006,6/23
2410,5.503452691,2006,6/24
2411,5.583230484,2006,6/25
2412,5.590414926,2006,6/26
2413,5.619014633,2006,6/27
2414,5.736234816,2006,6/28
2415,5.857300093,2006,6/29
2416,5.876377945,2006,6/30
2417,5.803573912,2006,7/1
2418,5.710761873,2006,7/2
2419,5.534000317,2006,7/3
2420,5.55451642,2006,7/4
2421,5.551545732,2006,7/5
2422,5.774021451,2006,7/6
2423,5.691288806,2006,7/7
2424,5.734370577,2006,7/8
2425,5.705230168,2006,7/9
2426,5.705230168,2006,7/10
2427,5.705230168,2006,7/11
2428,5.705230168,2006,7/12
2429,5.890620457,2006,7/13
2430,5.971970838,2006,7/14
2431,5.973745028,2006,7/15
2432,6.041888281,2006,7/16
2433,6.099395887,2006,7/17
2434,6.30630035,2006,7/18
2435,6.342573773,2006,7/19
2436,6.408979402,2006,7/20
2437,6.564784881,2006,7/21
2438,6.659834476,2006,7/22
2439,6.618529211,2006,7/23
2440,6.643103556,2006,7/24
2441,6.621041291,2006,7/25
2442,6.737583538,2006,7/26
2443,6.643694117,2006,7/27
2444,6.658040341,2006,7/28
2445,6.636427443,2006,7/29
2446,6.569581524,2006,7/30
2447,6.565822047,2006,7/31
2448,6.457728907,2006,8/1
2449,6.464554364,2006,8/2
2450,6.390086136,2006,8/3
2451,6.543598289,2006,8/4
2452,6.762353534,2006,8/5
2453,6.983008465,2006,8/6
2454,7.065449427,2006,8/7
2455,7.1322026,2006,8/8
2456,7.084946204,2006,8/9
2457,7.146006444,2006,8/10
2458,7.156408256,2006,8/11
2459,7.384950367,2006,8/12
2460,7.562818263,2006,8/13
2461,7.611883313,2006,8/14
2462,7.721389968,2006,8/15
2463,7.612706942,2006,8/16
2464,7.657901717,2006,8/17
2465,7.537604706,2006,8/18
2466,7.75776819,2006,8/19
2467,8.068704709,2006,8/20
2468,8.133941415,2006,8/21
2469,8.024393073,2006,8/22
2470,8.148731381,2006,8/23
2471,8.152049961,2006,8/24
2472,8.035946258,2006,8/25
2473,8.100188511,2006,8/26
2474,8.125766457,2006,8/27
2475,8.152542775,2006,8/28
2476,8.173390196,2006,8/29
2477,8.390237493,2006,8/30
2478,8.365948067,2006,8/31
2479,8.561837461,2006,9/1
2480,8.494337459,2006,9/2
2481,8.468614172,2006,9/3
2482,8.535399288,2006,9/4
2483,8.454174207,2006,9/5
2484,8.641706385,2006,9/6
2485,8.686297736,2006,9/7
2486,8.635517227,2006,9/8
2487,8.52125265,2006,9/9
2488,8.646815849,2006,9/10
2489,8.679711506,2006,9/11
2490,8.764679441,2006,9/12
2491,8.829673463,2006,9/13
2492,8.870563373,2006,9/14
2493,8.950140713,2006,9/15
2494,8.989973218,2006,9/16
2495,8.877004634,2006,9/17
2496,8.90011908,2006,9/18
2497,9.04857013,2006,9/19
2498,9.009734237,2006,9/20
2499,9.084806039,2006,9/21
2500,9.188794356,2006,9/22
2501,9.234730392,2006,9/23
2502,9.332275398,2006,9/24
2503,9.385669347,2006,9/25
2504,9.543824707,2006,9/26
2505,9.607267158,2006,9/27
2506,9.786010472,2006,9/28
2507,9.875928443,2006,9/29
2508,9.930109385,2006,9/30
2509,9.959797094,2006,10/1
2510,-,2006,10/2
2511,-,2006,10/3
2512,-,2006,10/4
2513,-,2006,10/5
2514,-,2006,10/6
2515,-,2006,10/7
2516,-,2006,10/8
2517,-,2006,10/9
2518,-,2006,10/10
2519,-,2006,10/31
2520,-,2007,3/16
2521,-,2007,3/17
2522,-,2007,3/18
2523,-,2007,3/19
2524,-,2007,3/20
2525,-,2007,3/21
2526,-,2007,3/22
2527,-,2007,3/23
2528,-,2007,3/24
2529,-,2007,3/25
2530,-,2007,3/26
2531,-,2007,3/27
2532,-,2007,3/28
2533,-,2007,3/29
2534,-,2007,3/30
2535,-,2007,3/31
2536,0.07453559925,2007,4/1
2537,0.5359090158,2007,4/2
2538,0.8449996267,2007,4/3
2539,1.020795513,2007,4/4
2540,0.9870771486,2007,4/5
2541,0.9920390042,2007,4/6
2542,1.036251256,2007,4/7
2543,1.235468715,2007,4/8
2544,1.269427354,2007,4/9
2545,1.240293733,2007,4/10
2546,1.421274598,2007,4/11
2547,1.432069712,2007,4/12
2548,1.451561828,2007,4/13
2549,1.402804343,2007,4/14
2550,1.521163715,2007,4/15
2551,1.488920143,2007,4/16
2552,1.671874686,2007,4/17
2553,1.755672302,2007,4/18
2554,1.828741588,2007,4/19
2555,1.959096045,2007,4/20
2556,2.066071898,2007,4/21
2557,2.036236283,2007,4/22
2558,2.026397323,2007,4/23
2559,2.194543363,2007,4/24
2560,2.019742683,2007,4/25
2561,2.054875024,2007,4/26
2562,2.125106161,2007,4/27
2563,2.152012521,2007,4/28
2564,2.340341399,2007,4/29
2565,2.513376655,2007,4/30
2566,2.588251453,2007,5/1
2567,2.742386336,2007,5/2
2568,2.709591765,2007,5/3
2569,2.817661011,2007,5/4
2570,2.810979889,2007,5/5
2571,2.948969161,2007,5/6
2572,3.000388939,2007,5/7
2573,3.263485831,2007,5/8
2574,3.426627233,2007,5/9
2575,3.480675913,2007,5/10
2576,3.621235381,2007,5/11
2577,3.797348835,2007,5/12
2578,3.696906022,2007,5/13
2579,3.704318915,2007,5/14
2580,3.772663986,2007,5/15
2581,3.719817204,2007,5/16
2582,3.915888403,2007,5/17
2583,3.954797475,2007,5/18
2584,4.082793329,2007,5/19
2585,4.162518751,2007,5/20
2586,4.177159711,2007,5/21
2587,4.100482269,2007,5/22
2588,3.962894376,2007,5/23
2589,3.951675582,2007,5/24
2590,4.080150581,2007,5/25
2591,4.241531465,2007,5/26
2592,4.407333196,2007,5/27
2593,4.370316726,2007,5/28
2594,4.558590074,2007,5/29
2595,4.622174746,2007,5/30
2596,4.713208375,2007,5/31
2597,4.703253311,2007,6/1
2598,4.798837344,2007,6/2
2599,4.902305118,2007,6/3
2600,4.874489889,2007,6/4
2601,5.000350539,2007,6/5
2602,4.848522675,2007,6/6
2603,4.848431077,2007,6/7
2604,4.785446391,2007,6/8
2605,4.785987392,2007,6/9
2606,4.757646884,2007,6/10
2607,4.731589654,2007,6/11
2608,4.620773629,2007,6/12
2609,4.726379474,2007,6/13
2610,4.723223397,2007,6/14
2611,4.857354434,2007,6/15
2612,5.004838291,2007,6/16
2613,5.035807981,2007,6/17
2614,5.219511357,2007,6/18
2615,5.388431649,2007,6/19
2616,5.563769268,2007,6/20
2617,5.469278933,2007,6/21
2618,5.571100133,2007,6/22
2619,5.69248716,2007,6/23
2620,5.761255527,2007,6/24
2621,5.738058268,2007,6/25
2622,5.735585686,2007,6/26
2623,5.774142944,2007,6/27
2624,5.812255494,2007,6/28
2625,6.098190593,2007,6/29
2626,6.035543055,2007,6/30
2627,5.958684224,2007,7/1
2628,6.094152704,2007,7/2
2629,6.022669502,2007,7/3
2630,5.936336697,2007,7/4
2631,6.062648494,2007,7/5
2632,5.927986551,2007,7/6
2633,5.87989054,2007,7/7
2634,5.716249814,2007,7/8
2635,5.716249814,2007,7/9
2636,5.716249814,2007,7/10
2637,5.716249814,2007,7/11
2638,5.820329853,2007,7/12
2639,5.890560714,2007,7/13
2640,6.181438866,2007,7/14
2641,6.381850785,2007,7/15
2642,6.411652416,2007,7/16
2643,6.281963931,2007,7/17
2644,6.20470006,2007,7/18
2645,6.405276296,2007,7/19
2646,6.380140249,2007,7/20
2647,6.326239175,2007,7/21
2648,6.43908161,2007,7/22
2649,6.515243828,2007,7/23
2650,6.515412551,2007,7/24
2651,6.598864422,2007,7/25
2652,6.368044039,2007,7/26
2653,6.421128794,2007,7/27
2654,6.429155047,2007,7/28
2655,6.519931259,2007,7/29
2656,6.556740506,2007,7/30
2657,6.53523068,2007,7/31
2658,6.487373681,2007,8/1
2659,6.49781458,2007,8/2
2660,6.563921525,2007,8/3
2661,6.568481114,2007,8/4
2662,6.723218627,2007,8/5
2663,6.772758476,2007,8/6
2664,6.788717353,2007,8/7
2665,6.762258945,2007,8/8
2666,6.74136505,2007,8/9
2667,6.765560706,2007,8/10
2668,6.87101478,2007,8/11
2669,6.927569354,2007,8/12
2670,6.845060187,2007,8/13
2671,6.857089256,2007,8/14
2672,6.777913974,2007,8/15
2673,6.825595816,2007,8/16
2674,7.034623747,2007,8/17
2675,7.110043714,2007,8/18
2676,7.100744608,2007,8/19
2677,7.089217598,2007,8/20
2678,7.265456935,2007,8/21
2679,7.105991024,2007,8/22
2680,6.985537016,2007,8/23
2681,7.118002062,2007,8/24
2682,7.132620471,2007,8/25
2683,7.158234974,2007,8/26
2684,7.236716663,2007,8/27
2685,7.137260755,2007,8/28
2686,7.137739748,2007,8/29
2687,7.200621303,2007,8/30
2688,7.221888679,2007,8/31
2689,7.442337149,2007,9/1
2690,7.318309002,2007,9/2
2691,7.413414619,2007,9/3
2692,7.599844733,2007,9/4
2693,7.531606116,2007,9/5
2694,7.705955857,2007,9/6
2695,7.719508825,2007,9/7
2696,7.884057462,2007,9/8
2697,7.947646515,2007,9/9
2698,8.049507576,2007,9/10
2699,8.101197487,2007,9/11
2700,8.257055589,2007,9/12
2701,8.239591284,2007,9/13
2702,8.276968944,2007,9/14
2703,8.423046695,2007,9/15
2704,8.411783649,2007,9/16
2705,8.570523999,2007,9/17
2706,8.789767851,2007,9/18
2707,9.055258163,2007,9/19
2708,9.037168329,2007,9/20
2709,9.250704225,2007,9/21
2710,9.312626493,2007,9/22
2711,9.397967518,2007,9/23
2712,9.230828653,2007,9/24
2713,9.167883051,2007,9/25
2714,9.191863858,2007,9/26
2715,9.205571239,2007,9/27
2716,9.428993686,2007,9/28
2717,9.596158871,2007,9/29
2718,9.580839345,2007,9/30
2719,9.607510461,2007,10/1
2720,-,2007,10/2
2721,-,2007,10/3
2722,-,2007,10/4
2723,-,2007,10/5
2724,-,2007,10/6
2725,-,2007,10/7
2726,-,2007,10/8
2727,-,2007,10/9
2728,-,2007,10/10
2729,-,2007,10/31
2730,-,2008,3/16
2731,-,2008,3/17
2732,-,2008,3/18
2733,-,2008,3/19
2734,-,2008,3/20
2735,-,2008,3/21
2736,-,2008,3/22
2737,-,2008,3/23
2738,-,2008,3/24
2739,0.07453559925,2008,3/25
2740,0.1578689326,2008,3/26
2741,0.1578689326,2008,3/27
2742,0.1578689326,2008,3/28
2743,0.1578689326,2008,3/29
2744,0.2324045318,2008,3/30
2745,0.6052238187,2008,3/31
2746,0.5956834028,2008,4/1
2747,0.7986884958,2008,4/2
2748,0.8828803142,2008,4/3
2749,0.7504230241,2008,4/4
2750,0.9301727681,2008,4/5
2751,1.068222864,2008,4/6
2752,1.230653107,2008,4/7
2753,1.318429219,2008,4/8
2754,1.378392086,2008,4/9
2755,1.319317101,2008,4/10
2756,1.342416753,2008,4/11
2757,1.505592027,2008,4/12
2758,1.385558516,2008,4/13
2759,1.468941555,2008,4/14
2760,1.688580436,2008,4/15
2761,1.767125276,2008,4/16
2762,1.657620302,2008,4/17
2763,1.87064882,2008,4/18
2764,2.098118887,2008,4/19
2765,2.186425026,2008,4/20
2766,2.338010118,2008,4/21
2767,2.279645328,2008,4/22
2768,2.299948363,2008,4/23
